dimm,mjd
0.58,57155.24905092592
0.81,57155.251122685186
0.59,57155.25215277778
0.55,57155.253171296295
0.52,57155.254224537035
0.54,57155.25525462963
0.58,57155.25628472222
0.55,57155.257314814815
0.77,57155.25907407407
1.03,57155.260104166664
0.91,57155.26113425926
0.84,57155.26217592593
0.83,57155.26320601852
0.73,57155.264236111114
0.69,57155.26527777778
0.63,57155.26631944445
0.72,57155.28947916667
0.64,57155.290497685186
0.67,57155.29153935185
0.59,57155.29256944444
0.57,57155.293599537035
0.56,57155.294641203705
0.67,57155.29568287037
0.65,57155.29671296296
0.76,57155.31915509259
0.8,57155.32020833333
0.82,57155.321226851855
0.83,57155.32226851852
0.68,57155.32641203704
0.58,57155.32745370371
0.81,57155.32848379629
0.62,57155.330555555556
0.62,57155.33159722222
0.67,57155.33263888889
0.69,57155.334710648145
0.53,57155.335752314815
0.52,57155.33679398148
0.59,57155.33782407407
0.49,57155.33991898148
0.51,57155.340949074074
0.66,57155.34197916667
0.62,57155.34302083333
0.54,57155.3440625
0.58,57155.34510416666
0.6,57155.34616898148
0.57,57155.34722222222
0.58,57155.34825231481
0.55,57155.34929398148
0.57,57155.351377314815
0.51,57155.352430555555
0.47,57155.353472222225
0.53,57155.35451388889
0.43,57155.35555555556
0.49,57155.3566087963
0.43,57155.35763888889
0.45,57155.35868055555
0.44,57155.35972222222
0.51,57155.360763888886
0.62,57155.3621412037
0.71,57155.36318287037
0.82,57155.36423611111
1.05,57155.365266203706
0.7,57155.36630787037
0.62,57155.36734953704
0.65,57155.36837962963
0.69,57155.369421296295
0.52,57155.370474537034
0.49,57155.37150462963
0.54,57155.3725462963
0.59,57155.37359953704
0.59,57155.37464120371
0.49,57155.37568287037
0.49,57155.37672453704
0.48,57155.37777777778
0.47,57155.37880787037
0.52,57155.37986111111
0.47,57155.380891203706
0.45,57155.38193287037
0.48,57155.38298611111
0.52,57155.38402777778
0.52,57155.38506944444
0.48,57155.38612268519
0.5,57155.38716435185
0.55,57155.38820601852
0.71,57155.38925925926
0.78,57155.39030092592
1.27,57155.39134259259
1.33,57155.392384259256
1.09,57155.39344907407
1.0,57155.394479166665
1.02,57155.395520833335
0.97,57155.396574074075
0.82,57155.39761574074
0.75,57155.39865740741
0.85,57155.39971064815
0.84,57155.40075231482
1.15,57155.40178240741
1.0,57155.40283564815
1.39,57155.40420138889
0.72,57155.41768518519
0.78,57155.41873842593
0.67,57155.44923611111
1.11,57155.450277777774
0.81,57155.49050925926
1.02,57155.50875
0.7,57155.509780092594
0.65,57155.510833333334
0.56,57155.511875
0.74,57155.51291666667
0.7,57155.513969907406
0.58,57155.515023148146
0.65,57155.516076388885
0.66,57155.517118055555
0.57,57155.518171296295
0.54,57155.519224537034
0.55,57155.52027777778
0.49,57155.521319444444
0.48,57155.52238425926
0.49,57155.52344907408
0.49,57155.52483796296
0.49,57155.525868055556
0.52,57155.526921296296
0.51,57155.530497685184
0.34,57155.53155092592
0.53,57155.53260416666
0.53,57155.53364583333
0.51,57155.53469907407
0.52,57155.53575231481
0.49,57155.53680555556
0.43,57155.5378587963
0.48,57155.53891203704
1.19,57155.5399537037
1.49,57155.54100694445
1.65,57155.54204861111
1.41,57155.54310185185
1.12,57155.54415509259
1.01,57155.54520833334
0.94,57155.54625
0.59,57155.54730324074
0.56,57155.54835648148
0.6,57155.54939814815
0.56,57155.55045138889
0.63,57155.551516203705
0.71,57155.55258101852
0.68,57155.553622685184
0.71,57155.55467592592
0.86,57155.55572916667
0.92,57155.55679398148
0.87,57155.55783564815
0.88,57155.55888888889
0.76,57155.55994212963
0.77,57155.561006944445
0.69,57155.562048611115
0.68,57155.563101851854
0.64,57155.564155092594
0.69,57155.56520833333
0.7,57155.56625
0.79,57155.56730324074
0.73,57155.56836805555
0.69,57155.56943287037
0.69,57155.57047453704
0.7,57155.571539351855
0.95,57155.57745370371
1.08,57155.57850694445
0.87,57155.57954861111
0.83,57155.580613425926
0.81,57155.581666666665
0.73,57155.58273148148
0.57,57155.58378472222
0.63,57155.58482638889
0.66,57155.58597222222
0.76,57155.58702546296
1.01,57155.5880787037
0.74,57155.58913194444
1.15,57155.59019675926
1.48,57155.59125
1.04,57155.592314814814
1.31,57155.59337962963
0.89,57155.59444444445
0.89,57155.595497685186
0.88,57155.5965625
0.98,57155.59762731481
0.93,57155.59868055556
0.86,57155.5997337963
1.01,57155.60078703704
0.97,57155.615335648145
1.02,57155.61640046296
0.6,57155.6174537037
0.87,57155.61850694445
0.79,57155.61956018519
0.65,57155.62061342593
0.66,57155.62167824074
0.67,57155.62273148148
