masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
3.08e-14,9.43e-14,3.77e-14,5.3e-13,4.78e-14,4.74e-14,1.11,57155.258726851855
3.08e-14,9.43e-14,3.77e-14,5.739999999999999e-13,7.09e-14,5.17e-14,1.11,57155.258726851855
2.27e-16,1.3699999999999997e-13,2.12e-13,6.14e-13,1.06e-13,3.76e-14,1.36,57155.26079861111
4.01e-14,1.25e-13,1.51e-13,5.560000000000001e-13,7.55e-14,4.24e-14,1.27,57155.261828703704
2.48e-13,6.52e-15,3.83e-14,3.32e-13,8.05e-14,3.54e-14,1.07,57155.26390046296
8.03e-14,1.4800000000000003e-13,2.89e-14,2.51e-13,2.4e-14,5.66e-14,0.93,57155.26494212963
6.57e-14,3.37e-13,1.1e-22,1.1599999999999999e-13,8.62e-14,9.39e-14,1.03,57155.28912037037
8.02e-14,4.46e-17,1.37e-14,2.1699999999999998e-13,6.26e-14,6.22e-14,0.78,57155.29016203704
4.1e-13,1.51e-13,5.23e-22,1.26e-13,5.62e-14,8.4e-14,1.14,57155.29119212963
2.1500000000000002e-13,1.33e-14,5.2999999999999995e-18,1.67e-13,3.12e-14,6.51e-14,0.83,57155.29222222222
2.11e-14,4.48e-14,2.82e-16,1.34e-13,6.9e-14,5.23e-14,0.65,57155.29326388889
1.25e-16,9.179999999999999e-23,5.450000000000001e-22,1e-13,9.32e-14,3.14e-14,0.52,57155.29429398148
2.89e-14,1.09e-14,6.56e-20,1.83e-13,1.29e-13,3.15e-14,0.72,57155.29534722222
5.29e-16,2.28e-14,1.08e-15,1.6e-13,8.09e-14,5.62e-14,0.65,57155.29636574074
5.67e-14,1e-15,1.63e-14,5.099999999999999e-13,6.3e-14,4.21e-14,1.02,57155.31880787037
4.0899999999999997e-13,3.3700000000000003e-15,3.2e-14,4.4499999999999997e-13,9e-14,3.64e-14,1.29,57155.31983796296
2.38e-12,6.1700000000000005e-15,7.259999999999999e-23,1.92e-21,1.86e-21,7.05e-14,2.19,57155.3208912037
1.46e-12,2.41e-16,6.68e-15,1.6200000000000002e-13,5.17e-14,6.33e-14,1.78,57155.321921296294
8.52e-13,1.13e-13,6.97e-24,1.21e-13,3.01e-14,7.35e-14,1.42,57155.32607638889
4.59e-13,2.0899999999999998e-17,3.0699999999999998e-15,2.5e-13,4.35e-14,4.49e-14,1.12,57155.32711805555
1.52e-12,6.319999999999999e-22,3.3200000000000003e-15,2.99e-13,4.63e-14,5.5e-14,1.89,57155.328148148146
9.56e-13,9.1e-21,2.04e-15,4.11e-13,8.79e-14,3.57e-14,1.62,57155.32915509259
1.73e-12,9.85e-14,5.57e-22,1.8100000000000002e-21,2.02e-14,9.7e-14,1.9,57155.330196759256
4.2e-13,1.44e-14,2.66e-14,2.48e-13,1.5e-13,1.64e-14,1.18,57155.33125
3.74e-13,2.26e-15,8.84e-15,4e-13,1.22e-13,3.95e-14,1.24,57155.332291666666
5.13e-13,6.69e-14,4.95e-22,6.57e-14,8.25e-15,6.21e-14,1.04,57155.333333333336
6.36e-13,2.7e-13,1.5999999999999999e-21,1.9899999999999999e-13,2.3e-14,6.98e-14,1.42,57155.33436342593
1.06e-13,6.99e-14,2.26e-24,1.66e-13,1.21e-13,2.06e-14,0.83,57155.33540509259
1.9600000000000002e-13,6.25e-14,6e-22,1.7199999999999997e-13,3.5299999999999998e-15,5.47e-14,0.83,57155.33644675926
1.1100000000000001e-12,1.35e-21,1.53e-13,9.15e-14,1.62e-21,4.66e-14,1.56,57155.337488425925
3.01e-13,3.9099999999999997e-22,6.909999999999999e-15,9.53e-14,1.4800000000000003e-13,2.17e-14,0.91,57155.33851851852
3.41e-13,1.55e-14,2.73e-22,2.52e-14,5.979999999999999e-15,4.95e-14,0.78,57155.33957175926
1.39e-22,5.02e-18,3.3200000000000004e-19,2.11e-13,1.74e-14,6.16e-14,0.61,57155.341631944444
1.1100000000000001e-13,1.18e-14,2.5399999999999997e-25,1.26e-13,1.1e-13,3.12e-14,0.73,57155.34371527778
9.96e-15,6.49e-14,1.49e-14,1.7199999999999997e-13,1.3e-13,2.11e-14,0.75,57155.34475694445
1.3800000000000002e-13,7.96e-23,6.15e-16,3.4999999999999997e-13,3.86e-14,4.8e-14,0.92,57155.345821759256
2.7800000000000003e-13,4.5400000000000005e-18,2.07e-15,2.7800000000000003e-13,8.22e-14,4.15e-14,1.01,57155.34685185185
9.71e-14,3.18e-21,6.15e-15,4.2799999999999994e-13,8.11e-14,5.19e-14,1.0,57155.347905092596
7.21e-13,2.0999999999999998e-22,5.19e-14,2.2200000000000001e-13,1.34e-13,2.78e-14,1.39,57155.34894675926
3.15e-13,2.07e-15,3.7200000000000003e-16,2.77e-13,1.05e-13,3.94e-14,1.06,57155.35
1.06e-13,2.87e-14,1.17e-21,2.57e-13,1.2799999999999998e-13,2.33e-14,0.88,57155.35103009259
1.02e-13,1.43e-23,2.4e-20,1.25e-13,1.0699999999999999e-13,1.97e-14,0.68,57155.35208333333
1.13e-15,7.509999999999999e-25,6.9e-20,1.67e-13,8.990000000000001e-15,3.57e-14,0.5,57155.353113425925
4.21e-14,4.85e-14,1.23e-18,1.8000000000000002e-13,9.78e-15,5.85e-14,0.67,57155.354166666664
