dimm,mjd
0.82,56061.240428240744
0.66,56061.24153935185
0.69,56061.24255787037
0.71,56061.24358796296
0.83,56061.24462962963
0.67,56061.24565972222
0.76,56061.24667824074
0.69,56061.247719907406
0.62,56061.248761574076
0.68,56061.24986111111
0.75,56061.2508912037
0.75,56061.251921296294
0.62,56061.252962962964
0.61,56061.25399305556
0.61,56061.25537037037
0.52,56061.25638888889
0.61,56061.257418981484
0.5,56061.2625462963
0.39,56061.26357638889
0.37,56061.26461805555
0.42,56061.265648148146
0.47,56061.266689814816
0.52,56061.26773148148
0.49,56061.26876157407
0.4,56061.26981481481
0.5,56061.270844907405
0.63,56061.27291666667
0.61,56061.27394675926
0.58,56061.274988425925
0.56,56061.276030092595
0.66,56061.27706018519
0.55,56061.27810185185
0.56,56061.27916666667
0.69,56061.28019675926
0.6,56061.281226851854
0.5,56061.28226851852
0.65,56061.28331018519
0.66,56061.28434027778
0.59,56061.28538194444
0.62,56061.28642361111
0.63,56061.287453703706
0.52,56061.2884837963
0.43,56061.28953703704
0.54,56061.291666666664
0.49,56061.292708333334
0.62,56061.29372685185
0.68,56061.29476851852
0.64,56061.295810185184
0.69,56061.29785879629
0.6,56061.29993055556
0.67,56061.30097222222
0.65,56061.30200231481
0.59,56061.303032407406
0.64,56061.304085648146
0.7,56061.305127314816
0.63,56061.30616898148
0.69,56061.30719907407
0.72,56061.30825231481
0.71,56061.30929398148
0.61,56061.31386574074
0.61,56061.31490740741
0.61,56061.31594907407
0.66,56061.31704861111
0.63,56061.318078703705
0.69,56061.32184027778
0.59,56061.32288194444
0.57,56061.32496527778
0.56,56061.32599537037
0.62,56061.32703703704
0.58,56061.32806712963
0.57,56061.32910879629
0.69,56061.330243055556
0.72,56061.33127314815
0.97,56061.33230324074
0.62,56061.333344907405
0.65,56061.334375
0.66,56061.33542824074
0.65,56061.3375
0.55,56061.338587962964
0.52,56061.33962962963
0.5,56061.34065972222
0.53,56061.342777777776
0.56,56061.343819444446
0.54,56061.344872685186
0.49,56061.34590277778
0.55,56061.34694444444
0.57,56061.34798611111
0.56,56061.349027777775
0.56,56061.351111111115
0.51,56061.35320601852
0.43,56061.35424768519
0.45,56061.35528935185
0.53,56061.357395833336
0.54,56061.35947916667
0.65,56061.36052083333
0.65,56061.3615625
0.82,56061.363645833335
0.74,56061.3646875
0.76,56061.36572916667
0.82,56061.36678240741
0.67,56061.36782407408
0.7,56061.36887731482
0.62,56061.36991898148
0.53,56061.37096064815
0.45,56061.37201388889
0.49,56061.37305555555
0.46,56061.3741087963
0.47,56061.3762037037
0.57,56061.377233796295
0.6,56061.378287037034
0.53,56061.379328703704
0.51,56061.38037037037
0.51,56061.38245370371
0.51,56061.38454861111
0.5,56061.38559027778
0.47,56061.38663194444
0.5,56061.38768518518
0.56,56061.38873842593
0.61,56061.38978009259
0.57,56061.39082175926
0.61,56061.391851851855
0.53,56061.39289351852
0.55,56061.395
0.66,56061.39708333334
0.47,56061.39917824074
0.51,56061.40021990741
0.5,56061.40126157407
0.48,56061.40231481481
0.48,56061.40335648148
0.48,56061.404398148145
0.49,56061.40545138889
0.44,56061.40657407408
0.43,56061.40762731482
0.44,56061.40869212963
0.47,56061.409733796296
0.42,56061.411828703705
0.41,56061.41289351852
0.43,56061.414976851855
0.46,56061.416030092594
0.51,56061.417083333334
0.51,56061.41810185185
0.46,56061.41915509259
0.53,56061.42019675926
0.52,56061.42125
0.52,56061.42230324074
0.51,56061.42335648148
0.53,56061.424409722225
0.54,56061.425462962965
0.52,56061.42650462963
0.63,56061.42859953704
0.6,56061.4296412037
0.61,56061.43173611111
0.57,56061.43277777778
0.6,56061.433842592596
0.62,56061.434895833336
0.53,56061.435949074075
0.55,56061.43699074074
0.57,56061.43803240741
0.64,56061.43908564815
0.6,56061.44118055556
0.75,56061.4422337963
0.76,56061.444398148145
0.71,56061.44547453704
0.65,56061.4465162037
0.73,56061.44758101852
0.83,56061.44861111111
0.74,56061.44998842593
0.71,56061.45111111111
0.77,56061.45216435185
0.77,56061.45321759259
0.68,56061.455972222226
0.81,56061.45701388889
0.65,56061.45806712963
0.76,56061.45916666667
0.64,56061.46020833333
0.62,56061.461226851854
0.66,56061.46228009259
0.61,56061.46333333333
0.74,56061.464375
0.72,56061.465416666666
0.67,56061.466469907406
0.66,56061.467511574076
0.79,56061.468564814815
0.85,56061.46962962963
0.7,56061.470671296294
0.71,56061.471724537034
0.89,56061.472766203704
0.9,56061.47385416667
0.82,56061.47491898148
0.8,56061.47597222222
0.85,56061.477013888885
0.84,56061.47806712963
0.71,56061.479108796295
0.81,56061.481203703705
0.67,56061.483298611114
0.63,56061.484351851854
0.75,56061.48540509259
0.8,56061.48645833333
0.69,56061.48752314815
0.6,56061.48857638889
0.73,56061.49076388889
0.61,56061.49181712963
0.71,56061.49287037037
0.7,56061.49392361111
0.62,56061.494988425926
0.7,56061.49600694444
0.71,56061.49706018518
0.8,56061.49916666667
0.65,56061.50127314815
0.49,56061.502337962964
0.45,56061.50340277778
0.63,56061.5044212963
0.68,56061.50548611111
0.77,56061.50760416667
0.67,56061.50971064815
0.71,56061.510775462964
0.51,56061.51288194444
0.42,56061.51394675926
0.51,56061.51498842592
0.51,56061.51605324074
0.56,56061.51710648148
0.56,56061.518159722225
0.53,56061.519212962965
0.62,56061.52133101852
0.49,56061.52238425926
0.67,56061.5234375
0.71,56061.524502314816
0.8,56061.52554398148
0.58,56061.52659722222
0.7,56061.527662037035
0.62,56061.52872685185
0.56,56061.52984953704
0.55,56061.53091435185
0.56,56061.53197916667
0.57,56061.53304398148
0.74,56061.534108796295
0.58,56061.535162037035
0.72,56061.53622685185
0.62,56061.53728009259
0.61,56061.53939814815
0.67,56061.540451388886
0.69,56061.54150462963
0.63,56061.54256944444
0.57,56061.54362268518
0.61,56061.54574074074
0.51,56061.546793981484
0.61,56061.54785879629
0.59,56061.54892361111
0.53,56061.54997685185
0.52,56061.551041666666
0.59,56061.55210648148
0.59,56061.55315972222
