dimm,mjd
1.08,56065.24291666667
1.62,56065.24497685185
0.72,56065.247037037036
0.86,56065.24806712963
0.82,56065.24909722222
1.06,56065.25116898148
0.75,56065.25219907407
1.71,56065.253229166665
1.18,56065.25530092593
1.41,56065.25633101852
1.22,56065.257372685184
1.36,56065.25840277778
0.78,56065.263402777775
1.07,56065.26445601852
0.96,56065.26548611111
1.13,56065.26652777778
1.15,56065.26755787037
1.19,56065.268599537034
1.22,56065.26962962963
0.58,56065.2706712963
1.37,56065.27177083334
0.57,56065.2728125
0.69,56065.27384259259
1.18,56065.27488425926
1.13,56065.27591435185
0.74,56065.27695601852
0.55,56065.27903935185
1.83,56065.28005787037
1.42,56065.28108796296
1.26,56065.282118055555
0.88,56065.283159722225
0.92,56065.28420138889
0.57,56065.28523148148
0.84,56065.286261574074
0.66,56065.287303240744
1.0,56065.28834490741
0.57,56065.28938657408
0.66,56065.29152777778
0.73,56065.293599537035
1.11,56065.29568287037
0.51,56065.29671296296
1.14,56065.2977662037
0.8,56065.29986111111
0.43,56065.300891203704
0.8,56065.3019212963
0.55,56065.30296296296
0.85,56065.30399305555
0.75,56065.30503472222
0.67,56065.30615740741
0.55,56065.3071875
0.98,56065.31097222222
0.85,56065.31201388889
0.85,56065.31306712963
0.54,56065.314097222225
0.85,56065.315150462964
0.52,56065.31618055556
0.35,56065.31722222222
0.41,56065.31826388889
0.62,56065.31929398148
0.51,56065.3203587963
0.4,56065.32140046296
0.5,56065.322430555556
0.82,56065.32347222222
0.43,56065.32450231481
0.69,56065.32554398148
0.69,56065.326585648145
0.49,56065.32760416667
0.58,56065.32864583333
0.74,56065.329675925925
0.77,56065.330717592595
0.63,56065.33175925926
0.52,56065.33280092593
0.44,56065.33384259259
0.54,56065.33488425926
0.58,56065.336006944446
0.66,56065.33704861111
0.54,56065.33809027778
0.47,56065.33913194444
0.39,56065.34017361111
0.56,56065.341215277775
0.5,56065.34226851852
0.57,56065.343298611115
0.67,56065.34434027778
0.53,56065.34539351852
0.37,56065.34643518519
0.46,56065.34851851852
0.33,56065.34956018518
0.25,56065.35061342592
0.28,56065.35165509259
0.68,56065.35269675926
0.38,56065.35380787037
0.42,56065.35486111111
0.35,56065.35590277778
0.38,56065.35695601852
0.38,56065.35800925926
0.4,56065.36009259259
0.35,56065.361134259256
0.32,56065.3621875
0.54,56065.36320601852
0.8,56065.36425925926
