dimm,mjd
0.64,56066.24364583333
0.55,56066.244675925926
0.57,56066.24570601852
0.66,56066.24673611111
0.45,56066.247777777775
0.36,56066.24880787037
0.4,56066.24982638889
0.49,56066.25085648148
0.47,56066.25188657407
0.41,56066.25292824074
0.45,56066.253958333335
0.48,56066.25603009259
0.5,56066.25707175926
0.68,56066.258101851854
0.44,56066.25915509259
0.45,56066.26447916667
0.52,56066.266550925924
0.52,56066.26758101852
0.64,56066.26863425926
0.69,56066.26966435185
0.5,56066.273206018515
0.52,56066.274247685185
0.52,56066.27527777778
0.47,56066.27631944444
0.37,56066.278402777774
0.74,56066.27943287037
0.42,56066.28046296296
0.39,56066.2815162037
0.52,56066.282534722224
0.4,56066.28357638889
0.37,56066.28460648148
0.48,56066.286678240744
0.45,56066.28875
0.48,56066.28980324074
0.51,56066.29083333333
0.47,56066.292916666665
0.53,56066.29394675926
0.59,56066.294965277775
0.37,56066.29601851852
0.38,56066.297060185185
0.39,56066.29809027778
0.52,56066.29912037037
0.62,56066.300150462965
0.42,56066.301203703704
0.47,56066.3022337963
0.36,56066.30326388889
0.41,56066.30430555555
0.35,56066.30913194444
0.25,56066.31017361111
0.45,56066.31224537037
0.37,56066.31328703704
0.27,56066.3143287037
0.38,56066.316412037035
0.34,56066.3184837963
0.46,56066.31952546296
0.61,56066.3205787037
0.38,56066.321608796294
0.35,56066.322650462964
0.36,56066.3247337963
0.48,56066.32576388889
0.44,56066.32680555555
0.54,56066.32784722222
0.58,56066.328877314816
0.62,56066.329930555556
0.49,56066.330972222226
0.41,56066.33200231481
0.44,56066.33304398148
0.51,56066.33409722222
0.43,56066.335127314815
0.47,56066.337222222224
0.52,56066.33826388889
0.55,56066.33930555556
0.57,56066.34034722222
0.53,56066.34138888889
0.39,56066.34243055555
0.44,56066.34347222222
0.4,56066.34554398148
0.41,56066.34763888889
0.39,56066.34972222222
0.43,56066.35076388889
0.37,56066.351805555554
0.34,56066.352847222224
0.41,56066.35388888889
0.51,56066.35494212963
0.33,56066.3559837963
0.41,56066.35701388889
0.37,56066.35806712963
0.51,56066.35912037037
0.5,56066.36016203704
0.33,56066.3612037037
0.52,56066.36224537037
0.6,56066.363287037035
0.42,56066.364340277774
0.34,56066.365381944444
0.32,56066.366423611114
0.28,56066.367476851854
0.33,56066.36851851852
0.32,56066.37061342593
0.41,56066.37163194444
0.35,56066.37267361111
0.27,56066.374768518515
0.5,56066.37582175926
0.49,56066.376863425925
0.32,56066.378958333335
0.3,56066.38
0.31,56066.38104166667
0.27,56066.38209490741
0.33,56066.38314814815
0.35,56066.38417824074
0.33,56066.38521990741
0.38,56066.38626157407
0.35,56066.38731481481
0.41,56066.38835648148
0.32,56066.389398148145
0.29,56066.390497685185
0.36,56066.391539351855
0.29,56066.392592592594
0.38,56066.39363425926
0.33,56066.39467592593
0.32,56066.39572916667
0.32,56066.396782407406
0.36,56066.397835648146
0.31,56066.39895833333
0.33,56066.4
0.33,56066.40105324074
0.36,56066.40210648148
0.33,56066.40314814815
0.37,56066.40524305555
0.33,56066.4062962963
0.33,56066.40733796296
0.4,56066.4083912037
0.34,56066.40943287037
0.36,56066.41054398148
0.43,56066.41158564815
0.34,56066.41263888889
0.48,56066.41369212963
0.44,56066.41474537037
0.33,56066.41578703704
0.4,56066.41685185185
0.44,56066.417905092596
0.34,56066.41894675926
0.35,56066.41998842593
0.33,56066.42104166667
0.33,56066.42209490741
0.37,56066.42313657407
0.52,56066.42417824074
0.46,56066.42521990741
0.66,56066.42628472222
0.46,56066.42733796296
0.47,56066.42837962963
0.58,56066.42952546296
0.48,56066.4305787037
0.58,56066.43163194445
0.42,56066.43267361111
0.32,56066.43373842593
0.31,56066.43583333334
0.32,56066.436886574076
0.41,56066.43792824074
0.35,56066.43898148148
0.41,56066.441712962966
0.45,56066.442766203705
0.51,56066.44484953704
0.44,56066.4458912037
0.43,56066.44694444445
0.42,56066.44908564815
0.5,56066.450150462966
0.58,56066.451203703706
0.54,56066.45224537037
0.33,56066.453310185185
0.71,56066.454351851855
0.44,56066.455405092594
0.3,56066.456458333334
0.34,56066.45751157407
0.3,56066.45856481481
0.34,56066.45960648148
0.43,56066.460648148146
0.31,56066.46171296296
0.69,56066.463796296295
0.3,56066.464849537035
0.5,56066.465902777774
0.46,56066.46695601852
0.45,56066.467997685184
0.36,56066.4690625
0.54,56066.47011574074
0.5,56066.47115740741
0.46,56066.47219907407
0.47,56066.47326388889
0.31,56066.474386574075
0.32,56066.475439814814
0.34,56066.476493055554
0.29,56066.47754629629
0.4,56066.47859953704
0.43,56066.47965277778
0.29,56066.48070601852
0.28,56066.48175925926
0.31,56066.4831712963
0.29,56066.48423611111
0.3,56066.48527777778
0.38,56066.48633101852
0.32,56066.48737268519
0.39,56066.48842592593
0.29,56066.48947916667
0.28,56066.490590277775
0.32,56066.491631944446
0.42,56066.49375
0.28,56066.49480324074
0.31,56066.49585648148
0.35,56066.49690972222
0.46,56066.49795138889
0.38,56066.49900462963
0.29,56066.500069444446
0.27,56066.50111111111
0.6,56066.50216435185
0.57,56066.503229166665
0.51,56066.505324074074
0.35,56066.50638888889
0.27,56066.50744212963
0.39,56066.50849537037
0.42,56066.50954861111
0.4,56066.51060185185
0.32,56066.511666666665
0.42,56066.512719907405
0.37,56066.513773148145
0.35,56066.51482638889
0.42,56066.51587962963
0.36,56066.516921296294
0.34,56066.51798611111
0.36,56066.51905092593
0.39,56066.52009259259
0.38,56066.52122685185
0.42,56066.52229166667
0.39,56066.52439814815
0.48,56066.52545138889
0.37,56066.5265162037
0.34,56066.52863425926
0.39,56066.5296875
0.34,56066.530752314815
0.38,56066.531805555554
0.34,56066.53287037037
0.33,56066.53392361111
0.42,56066.53497685185
0.37,56066.536041666666
0.38,56066.537094907406
0.4,56066.538136574076
0.34,56066.53920138889
0.37,56066.54025462963
0.38,56066.54130787037
0.44,56066.54237268519
0.28,56066.5434375
0.35,56066.544490740744
